Date,Adj Close
2016-06-06,192.531448
2016-05-30,192.723907
2016-05-23,192.68721
2016-05-16,188.333801
2016-05-09,187.664734
2016-05-02,188.544601
2016-04-25,189.103653
2016-04-18,191.52327
2016-04-11,190.432602
2016-04-04,187.426422
2016-03-28,189.644394
2016-03-21,186.161667
2016-03-14,186.355316
2016-03-07,184.878204
2016-02-29,182.753677
2016-02-22,177.884598
2016-02-15,175.067154
2016-02-08,170.170731
2016-02-01,171.374344
2016-01-25,176.635452
2016-01-18,173.717667
2016-01-11,171.246658
2016-01-04,174.994186
2015-12-28,185.890274
2015-12-21,187.540649
2015-12-14,181.300842
2015-12-07,182.986755
2015-11-30,190.002411
2015-11-23,189.948029
2015-11-16,189.72142
2015-11-09,183.584976
2015-11-02,190.383087
2015-10-26,188.470566
2015-10-19,188.089859
2015-10-12,184.246704
2015-10-05,182.488266
2015-09-28,176.750641
2015-09-21,174.801865
2015-09-14,176.242249
2015-09-07,177.405502
2015-08-31,173.66333
2015-08-24,179.695862
2015-08-17,178.388367
2015-08-10,188.839401
2015-08-03,187.51384
2015-07-27,189.813232
2015-07-20,187.558914
2015-07-13,191.598648
2015-07-06,187.089981
2015-06-29,186.936707
2015-06-22,189.200043
2015-06-15,189.172607
2015-06-08,188.454681
2015-06-01,188.239319
2015-05-25,189.468735
2015-05-18,191.12886
2015-05-11,190.635315
2015-05-04,189.899445
2015-04-27,189.091858
2015-04-20,189.926422
2015-04-13,186.60614
2015-04-06,188.481613
2015-03-30,185.251114
2015-03-23,184.622971
2015-03-16,187.974579
2015-03-09,183.88295
2015-03-02,185.374847
2015-02-23,188.197922
2015-02-16,188.716064
2015-02-09,187.411743
2015-02-02,183.632797
2015-01-26,178.183197
2015-01-19,183.114609
2015-01-12,180.130783
2015-01-05,182.47142
2014-12-29,183.525574
2014-12-22,186.2146
2014-12-15,183.486679
2014-12-08,178.484558
2014-12-01,184.801559
2014-11-24,184.090851
2014-11-17,183.628799
2014-11-10,181.460953
2014-11-03,180.661316
2014-10-27,179.168686
2014-10-20,174.522018
2014-10-13,167.449768
2014-10-06,169.28891
2014-09-29,174.60199
2014-09-22,175.828064
2014-09-15,177.486099
2014-09-08,176.097672
2014-09-01,177.848679
2014-08-25,177.494995
2014-08-18,176.150757
2014-08-11,173.082123
2014-08-04,170.888962
2014-07-28,170.234573
2014-07-21,174.85083
2014-07-14,174.841949
2014-07-07,173.869217
2014-06-30,175.275284
2014-06-23,173.170563
2014-06-16,172.450333
2014-06-09,170.857315
2014-06-02,171.957443
2014-05-26,169.581131
2014-05-19,167.530487
2014-05-12,165.506195
2014-05-05,165.427002
2014-04-28,165.514999
2014-04-21,163.957199
2014-04-14,164.045181
2014-04-07,159.750229
2014-03-31,164.053986
2014-03-24,163.253082
2014-03-17,163.157898
2014-03-10,161.808456
2014-03-03,164.962952
2014-02-24,163.23674
2014-02-17,161.133743
2014-02-10,161.24765
2014-02-03,157.444687
2014-01-27,156.130356
2014-01-20,156.752472
2014-01-13,160.914673
2014-01-06,161.352829
2013-12-30,160.257507
2013-12-23,161.098679
2013-12-16,158.233032
2013-12-09,155.226303
2013-12-02,157.692688
2013-11-25,157.744965
2013-11-18,157.579391
2013-11-11,156.917038
2013-11-04,154.511673
2013-10-28,153.570419
2013-10-21,153.343826
2013-10-14,151.984238
2013-10-07,148.384811
2013-09-30,147.190918
2013-09-23,147.208298
2013-09-16,148.064041
2013-09-09,146.858459
2013-09-02,144.005112
2013-08-26,141.932281
2013-08-19,144.508163
2013-08-12,143.823013
2013-08-05,146.841202
2013-07-29,148.263519
2013-07-22,146.667694
2013-07-15,146.719727
2013-07-08,145.280029
2013-07-01,141.385925
2013-06-24,139.130951
2013-06-17,137.233902
2013-06-10,140.779709
2013-06-03,142.177368
2013-05-27,141.012695
2013-05-20,142.617386
2013-05-13,144.023605
2013-05-06,140.97818
2013-04-29,139.218185
2013-04-22,136.517853
2013-04-15,134.136749
2013-04-08,137.000977
2013-04-01,133.860657
2013-03-25,135.163406
2013-03-18,134.240265
2013-03-11,133.843445
2013-03-04,133.508453
2013-02-25,130.648254
2013-02-18,130.459335
2013-02-11,130.648254
2013-02-04,130.382019
2013-01-28,129.901047
2013-01-21,129.050751
2013-01-14,127.401649
2013-01-07,126.31942
2012-12-31,125.718124
2012-12-24,120.272682
2012-12-17,121.779549
2012-12-10,121.191109
2012-12-03,121.45549
2012-11-26,121.233719
2012-11-19,120.55143
2012-11-12,116.304214
2012-11-05,117.830833
2012-10-29,120.73056
2012-10-22,120.55143
2012-10-15,122.291275
2012-10-08,121.864883
2012-10-01,124.63665
2012-09-24,122.785934
2012-09-17,123.745758
2012-09-10,124.908035
2012-09-03,122.439354
2012-08-27,119.750114
2012-08-20,120.047073
2012-08-13,120.615479
2012-08-06,119.478699
2012-07-30,118.214676
2012-07-23,117.646317
2012-07-16,115.7715
2012-07-09,115.160667
2012-07-02,114.940147
2012-06-25,115.457634
2012-06-18,113.21801
2012-06-11,113.208305
2012-06-04,112.330582
2012-05-28,108.161461
2012-05-21,111.486633
2012-05-14,109.494896
2012-05-07,114.448929
2012-04-30,115.622025
2012-04-23,118.483017
2012-04-16,116.423798
2012-04-09,115.740166
2012-04-02,117.976616
2012-03-26,118.837509
2012-03-19,117.858475
2012-03-12,117.89045
2012-03-05,115.596466
2012-02-27,115.378006
2012-02-20,115.058678
2012-02-13,114.621758
2012-02-06,112.899223
2012-01-30,113.050446
2012-01-23,110.764923
2012-01-16,110.874146
2012-01-09,108.26088
2012-01-02,107.311371
2011-12-26,105.454376
2011-12-19,106.202225
2011-12-12,101.525017
2011-12-05,105.249008
2011-11-28,104.255417
2011-11-21,97.141365
2011-11-14,101.850655
2011-11-07,105.758362
2011-10-31,104.773109
2011-10-24,107.378227
2011-10-17,103.512276
2011-10-10,102.343307
2011-10-03,96.615356
2011-09-26,94.477806
2011-09-19,94.803452
2011-09-12,100.944313
2011-09-05,96.292503
2011-08-29,97.895714
2011-08-22,97.995422
2011-08-15,93.567879
2011-08-08,98.120026
2011-08-01,99.748146
2011-07-25,107.431946
2011-07-18,111.793022
2011-07-11,109.392365
2011-07-04,111.643478
2011-06-27,111.244743
2011-06-20,105.338623
2011-06-13,105.017365
2011-06-06,105.471962
2011-05-30,107.802925
2011-05-23,110.357048
2011-05-16,110.439758
2011-05-09,110.795166
2011-05-02,110.927429
2011-04-25,112.770691
2011-04-18,110.580261
2011-04-11,109.141983
2011-04-04,109.819763
2011-03-28,110.059494
2011-03-21,108.530312
2011-03-14,105.147423
2011-03-07,107.682289
2011-02-28,109.023773
2011-02-21,108.908585
2011-02-14,110.719193
2011-02-07,109.550552
2011-01-31,107.937431
2011-01-24,105.114502
2011-01-17,105.649452
2011-01-10,106.414871
2011-01-03,104.637177
2010-12-27,103.493202
2010-12-20,103.369743
2010-12-13,101.764633
2010-12-06,101.912025
2010-11-29,100.610306
2010-11-22,97.261787
2010-11-15,98.481667
2010-11-08,98.407967
2010-11-01,100.4711
2010-10-25,97.00798
2010-10-18,96.893379
2010-10-11,96.361214
2010-10-04,95.411522
2010-09-27,93.831413
2010-09-20,94.003342
2010-09-13,91.605362
2010-09-06,90.782898
2010-08-30,90.302422
2010-08-23,87.020615
2010-08-16,87.566208
2010-08-09,88.201401
2010-08-02,91.523903
2010-07-26,89.797523
2010-07-19,89.911552
2010-07-12,86.85778
2010-07-05,87.916412
2010-06-28,83.225769
2010-06-21,87.843109
2010-06-14,90.555641
2010-06-07,88.894157
2010-05-31,86.576111
2010-05-24,88.642891
2010-05-17,88.432144
2010-05-10,92.306282
2010-05-03,90.17469
2010-04-26,96.293861
2010-04-19,98.725304
2010-04-12,96.739639
2010-04-05,96.893623
2010-03-29,95.475266
2010-03-22,94.486496
2010-03-15,93.606628
2010-03-08,93.194939
2010-03-01,92.2183
2010-02-22,89.385132
2010-02-15,89.708015
2010-02-08,87.205795
2010-02-01,86.091965
2010-01-25,86.681152
2010-01-18,88.150215
2010-01-11,91.725929
2010-01-04,92.476563
2009-12-28,89.950172
2009-12-21,90.789642
2009-12-14,88.480995
2009-12-07,89.203529
2009-11-30,89.123245
2009-11-23,87.967201
2009-11-16,87.854767
2009-11-09,88.007324
2009-11-02,86.008255
2009-10-26,83.142105
2009-10-19,86.770935
2009-10-12,87.421249
2009-10-05,86.112625
2009-09-28,82.283081
2009-09-21,83.856628
2009-09-14,85.272911
2009-09-07,83.714798
2009-08-31,81.549431
2009-08-24,82.604134
2009-08-17,82.276535
2009-08-10,80.53463
2009-08-03,80.862221
2009-07-27,78.952545
2009-07-20,78.353279
2009-07-13,75.213081
2009-07-06,70.283035
2009-06-29,71.761261
2009-06-22,73.383308
2009-06-15,73.12999
2009-06-08,75.545433
2009-06-01,75.124298
2009-05-25,73.519341
2009-05-18,70.730476
2009-05-11,70.484177
2009-05-04,73.876869
2009-04-27,69.832634
2009-04-20,68.855347
2009-04-13,69.189072
2009-04-06,68.179947
2009-03-30,66.948418
2009-03-23,64.842896
2009-03-16,60.516483
2009-03-09,60.027351
2009-03-02,54.370941
2009-02-23,58.323307
2009-02-16,61.076584
2009-02-09,65.289322
2009-02-02,68.618454
2009-01-26,65.344521
2009-01-19,65.565422
2009-01-12,67.103767
2009-01-05,70.283035
2008-12-29,73.336082
2008-12-22,68.76046
2008-12-15,69.012794
2008-12-08,69.638824
2008-12-01,68.809326
2008-11-24,70.499649
2008-11-17,62.228092
2008-11-10,67.78421
2008-11-03,73.449821
2008-10-27,75.773994
2008-10-20,68.112877
2008-10-13,72.941162
2008-10-06,69.255386
2008-09-29,86.346214
2008-09-22,94.570763
2008-09-15,96.570732
2008-09-08,98.10347
2008-09-01,96.804146
2008-08-25,100.204201
2008-08-18,100.873283
2008-08-11,101.277901
2008-08-04,100.655472
2008-07-28,98.157913
2008-07-21,97.628845
2008-07-14,98.017891
2008-07-07,96.35289
2008-06-30,98.274666
2008-06-23,99.223869
2008-06-16,101.865417
2008-06-09,105.403374
2008-06-02,105.51178
2008-05-26,108.654884
2008-05-19,106.556862
2008-05-12,110.44326
2008-05-05,107.532341
2008-04-28,109.552902
2008-04-21,108.074272
2008-04-14,107.207191
2008-04-07,103.258919
2008-03-31,105.97625
2008-03-24,101.811241
2008-03-17,101.748787
2008-03-10,99.845978
2008-03-03,99.923004
2008-02-25,103.089195
2008-02-18,104.475845
2008-02-11,104.106056
2008-02-04,102.511429
2008-01-28,107.526443
2008-01-21,102.488312
2008-01-14,101.733353
2008-01-07,107.965538
2007-12-31,108.859154
2007-12-24,113.473579
2007-12-17,113.51059
2007-12-10,112.774918
2007-12-03,115.640869
2007-11-26,113.916695
2007-11-19,110.445419
2007-11-12,111.717461
2007-11-05,111.219376
2007-10-29,115.863052
2007-10-22,117.717476
2007-10-15,114.690666
2007-10-08,119.794189
2007-10-01,119.426338
2007-09-24,116.920555
2007-09-17,115.903313
2007-09-10,113.561874
2007-09-03,111.403534
2007-08-27,112.56279
2007-08-20,113.127151
2007-08-13,110.366272
2007-08-06,110.366272
2007-07-30,109.672234
2007-07-23,110.67131
2007-07-16,117.07016
2007-07-09,118.099731
2007-07-02,116.673561
2007-06-25,114.728752
2007-06-18,114.820267
2007-06-11,116.24118
2007-06-04,114.699661
2007-05-28,117.008232
2007-05-21,115.193268
2007-05-14,115.899544
2007-05-07,114.562935
2007-04-30,114.608513
2007-04-23,113.55291
2007-04-16,112.86187
2007-04-09,110.355865
2007-04-02,109.535744
2007-03-26,107.834679
2007-03-19,108.890236
2007-03-12,104.783981
2007-03-05,106.485855
2007-02-26,104.889832
2007-02-19,109.904755
2007-02-12,110.230026
2007-02-05,108.876068
2007-01-29,109.534134
2007-01-22,107.507004
2007-01-15,108.028908
2007-01-08,108.346596
2007-01-01,106.304283
2006-12-25,107.121223
2006-12-18,106.463173
2006-12-11,107.06929
2006-12-04,106.377274
2006-11-27,105.474571
2006-11-20,105.57238
2006-11-13,105.625038
2006-11-06,103.985237
2006-10-30,102.706482
2006-10-23,103.736969
2006-10-16,102.932129
2006-10-09,102.774155
2006-10-02,101.555595
2006-09-25,100.479927
2006-09-18,98.892769
2006-09-11,98.826736
2006-09-04,97.56855
2006-08-28,98.422302
2006-08-21,97.216537
2006-08-14,97.875572
2006-08-07,95.119606
2006-07-31,96.01078
2006-07-24,95.846054
2006-07-17,92.827873
2006-07-10,92.50589
2006-07-03,94.820038
2006-06-26,95.321793
2006-06-19,93.194893
2006-06-12,92.941368
2006-06-05,93.463287
2006-05-29,96.184753
2006-05-22,95.722496
2006-05-15,94.768112
2006-05-08,96.363762
2006-05-01,98.809387
2006-04-24,98.026474
2006-04-17,97.787857
2006-04-10,95.968567
2006-04-03,96.587425
2006-03-27,96.803627
2006-03-20,97.08699
2006-03-13,97.006927
2006-03-06,95.49929
2006-02-27,95.625572
2006-02-20,96.108292
2006-02-13,95.66272
2006-02-06,94.05114
2006-01-30,93.776352
2006-01-23,95.462196
2006-01-16,93.553551
2006-01-09,95.566162
2006-01-02,95.387962
2005-12-26,92.469254
2005-12-19,94.140236
2005-12-12,93.348335
2005-12-05,93.326149
2005-11-28,93.710304
2005-11-21,93.917198
2005-11-14,92.439674
2005-11-07,91.427605
2005-10-31,90.208656
2005-10-24,88.502151
2005-10-17,87.268417
2005-10-10,87.667358
2005-10-03,88.361748
2005-09-26,90.895706
